overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image,reviewText_length_words,summary_length_words,label
5,True,"04 20, 2014",A371B3Z09W4GT5,B005HY92D0,TR,"These aren't the most powerful magnets in the world, but they are plenty strong. They are protected by the colorful silicone sleeve covering the magnet, and the colors and snappy without being over the top. I love them!",Very Colorful and fun,1397952000,3,,,38,4,POSITIVE
5,True,"01 30, 2017",A3FPJLV641SPTV,B01EMXHASK,sadie,On time and as described.,Five Stars,1485734400,,{'Style Name:': ' Flexible Hose'},,5,2,POSITIVE
5,True,"03 6, 2016",A3FGWSSZNHX8EZ,B014I02V5Y,Jake TB,The fryer works very well.,AB-Airfryer works as advertised!!,1457222400,,,,5,4,POSITIVE
5,True,"07 19, 2013",AFMD0XP0WDNW9,B00062N4J6,Sheldon C. Hamblin,"Retired after almost 40 years in fire and rescue services.  I needed a blood pressure cuff to keep an eye on my blood pressure.
This fits the bill well, at a reasonable price.

I can highly recommend this cuff.",Very good blood pressure cuff for the price,1374192000,,"{'Size:': ' Adult Size', 'Color:': ' Black'}",,39,8,POSITIVE
4,True,"01 21, 2013",A2IEBI0Z6F65BM,B00061MWLI,Amazon Shop Fan,"Mixed with water to a light ice-tea color, I use this as a foot soak for my three dogs who constantly lick their paws.  Has really helped to decrease that, plus the price was great and shipping prompt.  Will buy again.",Doggie Foot Soak  Stops Licking,1358726400,10,,,41,5,POSITIVE
5,True,"03 23, 2018",A214B7Z8H6O32D,B01BCU9EYO,Archie,Great product!,Five Stars,1521763200,,,,2,2,POSITIVE
5,True,"02 17, 2017",A3GWQ4W776GC47,B004IEARZW,dj,Handy for reserving your parking spot somewhere.,Five Stars,1487289600,,{'Style:': ' Handicapped Parking Sign'},,7,2,POSITIVE
5,True,"04 25, 2016",A2H7ZBN0BXJ2B8,B009E0EBE8,Mark C.,"Better than expected!  Unlike some reviews,  it CAN be set at any degree.  Locking pin only sets at every 15 degrees.  Rather large for an eight inch drill press but will work for basic jobs. Find something smaller if you're looking for precision.",Better than expected,1461542400,,,,43,3,POSITIVE
5,True,"03 22, 2017",A2BO4JCWUQL8V7,B00ACBKNS6,Debjwt45,Very nice monitor and fair price.,Five Stars,1490140800,,{'Color:': ' Light Black'},,6,2,POSITIVE
1,True,"03 11, 2018",A3S1KDXI037SV,B001AXGIY8,bonedoc,The tube I received had hardened to the point where it could not be extruded with a caulking gun.  I opened the passages widely with a screw driver and still could not get the stuff out.  I cut open the tube out of curiosity and it had dried and hardened to the point of being useless.  Waste of money.,"Material degraded and hardened, useless",1520726400,,{'Size Name:': ' 1 Pack'},,59,5,NEGATIVE
5,True,"04 5, 2015",A33HN3IH4O8Q8A,B000E5RB5S,Travis Zenon ,"I love this stethoscope. It is all black. Works great, and has been very durable",great buy,1428192000,,{'Color:': ' Tactical'},,15,2,POSITIVE
5,True,"09 6, 2018",A3D54GK2FVEZB5,B01CN2FR4Q,Frank,very useful.,very useful.,1536192000,,,,2,2,POSITIVE
4,True,"11 8, 2014",A1I3EGXHBQP654,B000CINVA6,LFP,"Simple white Lithium Grease. Does the trick for hinges, garage doors chains, and other low velocity uses.",Good value generic white lithium grease,1415404800,,{'Size:': ' 10 Ounce'},,17,6,POSITIVE
5,True,"02 16, 2017",A845Y2CDJQEM4,B00IRBMO9E,Bethany,Love it,Five Stars,1487203200,,,,2,2,POSITIVE
5,True,"03 3, 2015",A27XYISAWV815W,B001S9ALK6,Brenda Kaiser,ITEM AS DESCRIBED AND PRICE WAS REASONABLE. FAST SHIPPING.,Five Stars,1425340800,,{'Color:': ' Clear'},,9,2,POSITIVE
5,True,"01 30, 2017",A1X4VUZ992U4SC,B00ICWRLGE,Stewart Alexander,"Highly visible, backing a little difficult to remove","Great for travel gear, cars & bikes",1485734400,,,,8,7,POSITIVE
5,True,"08 13, 2014",A3UKMXQKPCNEJN,B001PTGBSK,wanda,Bought this as a gift for my husband.  He loves it.,Five Stars,1407888000,,,,11,2,POSITIVE
5,True,"07 4, 2018",A2J4BG3GQ5QWML,B010SLSK48,Erin,Worked just as advertised. Glad that it came with multiple options for mounting.,Great!,1530662400,,,,13,1,POSITIVE
5,True,"06 4, 2017",A3RX7PUBE8WXGU,B008YA6BWE,john m morris,good product,Five Stars,1496534400,,"{'Color:': ' White', 'Style Name:': ' Complete Care-Older Model'}",,2,2,POSITIVE
3,True,"04 28, 2016",AK6W9Q5OHEGHM,B005HILWGQ,Kyle Marshall,"Its nice to have due to convenience, except it did a number on the tubing of my stethoscope. Would not recommend if you have a nice stethoscope like a Littmann",Its nice to have due to convenience,1461801600,6,"{'Size:': ' 1 Pack', 'Color:': ' Black', 'Number of Items:': ' 1'}",,30,7,NEUTRAL
5,True,"05 26, 2016",A10RLILCPJEOGO,B0052PLYXA,N. C.,Single gal here. I use this for everything to make my life easier. Heave package delivered? Tilt the box & slide this under. It's great!,It's great!,1464220800,,{'Size Name:': ' Pack of 1'},,25,2,POSITIVE
5,False,"04 3, 2016",A9Z1D9T3HWWF7,B006TCLQ9M,moser2811,Works great on photos for scrapbooking!,Five Stars,1459641600,,{'Style Name:': ' Mini'},,6,2,POSITIVE
2,True,"10 29, 2016",A20SSPJ03Z9W3D,B018GZBC3Y,Eff Less,"I had problems with my original purchase as well as the replacement. You get what you pay for. These printers are cheaply made and it reflects that fact in the cost as well as the quality.

If you want to get into 3D printing, find a better printer or increase your budget. This is not the one.",find a better printer or increase your budget,1477699200,,{'Style:': ' 3D Printer'},,57,8,NEGATIVE
4,True,"08 27, 2017",A30E3VFBM3HRA6,B017MKFDUM,G. Erickson,ok,Four Stars,1503792000,,{'Size:': ' 200 fl oz'},,1,2,POSITIVE
5,True,"02 12, 2014",A1SNGIUA7RV5IV,B004M02K7A,Chris,"A friend of mine had one of these and I wanted to acquire one very bad. It took me two years to find it, and I found it when I wasn't even looking for it. It works great for ""Tobacco"" Pipes and has helped me out in many situations where I needed mechanical genius such as this tool.",Finally!!!!!,1392163200,,{'Color:': ' Original Czech'},,58,1,POSITIVE
5,True,"10 3, 2015",A1KNRI9V68NMQT,B00C0YS2CM,Rick King,"Great buy, paid 200.00 last time my capacitor was replaced. Took me about 15 minutes to get my air conditioner back to working again thanks to this part. Fan had stopped running at the worst time possible 115 degrees out. All I needed was this part to get it running again.","Great buy, paid 200",1443830400,,,,51,4,POSITIVE
4,True,"10 23, 2014",A2L868SLNDSGHP,B00004YOKC,Avery Thompson,Works. Smaller than expected.,Four Stars,1414022400,,{'Size Name:': ' 6 Inch'},,4,2,POSITIVE
5,True,"03 8, 2017",A1LEVTTPPUIMDE,B00CAO5Z0E,Amazon Customer,Good Stuff,Five Stars,1488931200,,{'Size Name:': ' 1-(Pack)'},,2,2,POSITIVE
5,True,"08 15, 2014",A13HHHYWN9Q758,B003CP12Y8,JH,Love this stuff.  Could no longer find in stores.  So glad available thru amazon.,Five Stars,1408060800,,{'Size:': ' Pack of 4'},,14,2,POSITIVE
5,True,"05 25, 2016",A9UZLVRB91CXO,B001444VMO,John K. Hyland,Fine,Five Stars,1464134400,,"{'Size:': ' 1/2 L x 2-13/18 OD x 0.28 ID', 'Style Name:': ' Zinc'}",,1,2,POSITIVE
5,True,"02 24, 2017",A2ISM7FKBG4COT,B000TGSPV6,Jim,Great buy,Five Stars,1487894400,,"{'Size:': ' 1 pack', 'Color:': ' Black'}",,2,2,POSITIVE
5,True,"11 19, 2014",A3FFTDIILO05QS,B00I3P92YO,hdd,very good,Five Stars,1416355200,,"{'Color:': ' Amber', 'Number of Items:': ' 12'}",,2,2,POSITIVE
3,True,"02 9, 2016",A1J4K7YRIHU3ZA,B0070YPDDS,Noah Morales,Very bright.  Good battery life.  However the tab broke off which is needed to depress and make the light turn on....  could be better quality,Good battery life,1454976000,,,,25,3,NEUTRAL
5,True,"07 6, 2016",A2IATACM7SI59U,B00KH7RFVI,Trevor Boakes,Works well,Five Stars,1467763200,,,,2,2,POSITIVE
5,True,"10 3, 2016",A1THR07FJDS8Q1,B0013BKDO8,Tanbarksails,Works Exactly as Described. I'm using it to monitor Humidity & Temp levels in my Travel Trailer.,Excellent!,1475452800,,{'Color:': ' Black/Silver'},,17,1,POSITIVE
3,True,"01 26, 2016",A1EJ2X9IQF6YHZ,B016BEUGC0,Amazon Customer,3 stars due to a #4 collet was in the #5 container so now there are 2x #4 collets and no #5(mm). Still a good buy..,Look carefully at each container.,1453766400,,,,26,5,NEUTRAL
5,True,"11 6, 2015",A1CUIY0J223C41,B003Y49R7G,alan,"this super glue works great, nice having more than 2 seconds to adjust a piece before it locks into place",this super glue works great,1446768000,,{'Size Name:': ' Single'},,20,5,POSITIVE
5,True,"12 10, 2014",A13BIJA2SQWEB0,B00837ZGRY,Tony Yunho Kim,"For the price, you can't go wrong.  It well made and does that job.  With it being so cheap, I don't worry about losing it or breaking it.  But so far, I would recommend it.",I would recommend it.,1418169600,,{'Style Name:': ' lasergrip 774'},,35,4,POSITIVE
4,True,"05 12, 2017",A1HT69BRGBG3ZO,B00OKP6XHU,Steve McDowell,works as expected.,Four Stars,1494547200,,,,3,2,POSITIVE
5,True,"05 16, 2016",ABFRAO9T02E0F,B006Z6KZZ8,Brent da Barber,works as needed,Good product,1463356800,,,,3,2,POSITIVE
5,True,"07 10, 2015",ABG9GN0V93FRS,B00QJAUS6G,Krash,Exactly as described,Exactly as described,1436486400,,,,3,3,POSITIVE
5,True,"09 16, 2017",AYLIE8Z4LUE3V,B00CAG22C6,James S. Trumble,Worked great for my pontoon boat rebuild!,Worked great for my pontoon boat rebuild!,1505520000,,"{'Item Package Quantity:': ' 1', 'Package Quantity:': ' 1'}",,7,7,POSITIVE
1,True,"07 13, 2016",A1P7FSY8BQQXY6,B01F5BT03Q,Jairo Rojas,holds stuff for like 1 minute then they fall,meh,1468368000,,"{'Size:': ' Thickness: 0.3mm, Width: 5mm', 'Thickness:': ' 0.3mm, Width: 5mm'}",,9,1,NEGATIVE
4,True,"05 29, 2018",A4YM8N21R8P2Z,B00B6J1ZZ8,Poppa Bear,This was a great piece when adding additional lines to an on-board air system tank in a confined area.  The fitting is secure enough to hold 200 psi on the system.  I will buy again without hesitation.,Nice adapter!!,1527552000,,,,37,2,POSITIVE
5,True,"10 20, 2016",A2HMGTA8MD8KUB,B01CITP03W,Olivia,This Hydrometer is great and super easy to use! Shipping time was super efficient!,Five Stars,1476921600,,,,14,2,POSITIVE
5,False,"12 17, 2014",A1JSTUBSAAC6M4,B00ATH0KEA,K. R.,"this is EXACTLY what I've been searching for for years!  I didn't want it for a gun, but for our slippery remotes and phones.  It works perfectly!  I cut small strips and stuck it on the edges and no more slipping!  Why is this so hard to find?  I've used the sandpapery stuff but that scratches your skin and sticks to clothes.  This is just right - grippy but smooth.",great for handheld electronics too!,1418774400,,,,70,5,POSITIVE
5,False,"07 4, 2014",ALA7WGG90J4I7,B001NI8MNK,Delbert G. Freeman,"Wonderful stuff.  Good open time, holds great and is an all around joy to work with.",Five Stars,1404432000,,,,16,2,POSITIVE
4,True,"02 22, 2017",A3DF77SENB0UJW,B00837ZGRY,Scotto D,"I'm measuring the temp of anything and everything all the time. Especially in crappy supermarkets.
I Love this thing! :)",I'm cool with this.,1487721600,,{'Style Name:': ' lasergrip 1022D'},,20,4,POSITIVE
2,True,"08 12, 2017",A2VHWGW4TMB8HN,B00BMUKL8I,MyPenName,"small, which I wanted but not ergonomic and not that sharp. Better to buy a bigger, better pair.",Better to buy a bigger,1502496000,,,,18,5,NEGATIVE
5,True,"02 28, 2017",A1VXIZ9CH08PZV,B00I0TTAB8,H. L. B.,Super handy. Good value in the larger roll. Sticks well with repeated use.,great product,1488240000,,,,13,2,POSITIVE
1,True,"09 27, 2016",A378AHD5TNT8FY,B00ECZT3QG,KH,"Bearing is NOT centered, it crooked, wobbling.",Not for precision high speed. Bearing is not centered.,1474934400,,,,7,9,NEGATIVE
5,True,"03 29, 2016",A2PW2SLMI2UBFH,B0125F5BVU,westie,Very happy with the magnets. Strong enough for my needs!,Five Stars,1459209600,,{'Size:': ' 9 Pound'},,10,2,POSITIVE
1,True,"07 8, 2016",A1I11QZP3VJI9A,B01DQE474G,Sarah S.,"I ordered the ILIFE V5, received the ILIFE V3 and when I click on the link for my purchase I end up on this HAIER vacuum. BUYER BEWARE. Honestly, the vacuum works fairly well for the month we've had it, but with all the bait & switch going on I doubt it will last more than a few months before it's broken.  It seems like HAIER is taking advantage of the good reviews for the ILIFE to get suckers to buy their vacuum.",BUYER BEWARE,1467936000,7,,,83,2,NEGATIVE
4,True,"11 22, 2015",AL03LG59VWGQK,B00NWF3AUM,Lacie Vee,"I ordered these so I could carry small amounts of Jajoba oil with me to work instead of bringing my large bottle. I use the oil for many different purposes. The containers are pretty little, hold liquids well. I have no other use for them though and now I have tons of them. LOL","The containers are pretty little, hold liquids well",1448150400,,,,54,8,POSITIVE
5,True,"07 11, 2018",A1PJRHK4V5O5VL,B00EZPPBAK,JJT,Worked great and got the A/C operational again. Don't forget to discharge the old capacitor or you will be in for a shock.,Save money on a service call.,1531267200,,,,23,6,POSITIVE
5,True,"04 23, 2018",A14EV3TGHT4IX6,B00L2N5X38,Ting,Saved my life!!!!!  Great product!!  Thx!!,Great product that saved my life!,1524441600,,{'Size:': ' 12 inch'},,6,6,POSITIVE
5,True,"06 17, 2014",A2C4QEUUSTZ4D4,B00152R7IK,pg,It went great with the theme of our birthday party and it was so realistic people paused when they saw it. It worked out great with our secret agent party.,Love this!,1402963200,,,,30,2,POSITIVE
2,True,"07 20, 2013",AY2P0N402G4DA,B005VT602W,Jesse Brimhall,Belt already broke -- first month.  I am hoping that this will not be the beginning of a monthly breakdown.,Broken Belt,1374278400,,,,20,2,NEGATIVE
3,True,"01 14, 2014",A1E5NOMUNGZ1CL,B00005IBW1,soso,"It's OK but don't use it more to twice a day. I may to much. One a day using this would be better, while you use your other tooth past and it will save you money as well.  My teeth do look a lot better, so I'm happy.",It's OK,1389657600,,"{'Size:': ' 2.6 Ounce (Pack of 3)', 'Style Name:': ' Toothpaste'}",,48,2,NEUTRAL
5,True,"05 16, 2016",AV72WLY8UKIIW,B00F4LHIZK,Marlene S.,Brought back to life my blood pressure monitor after I replaced the old yucky bulb.,Great replacement.,1463356800,,,,15,2,POSITIVE
5,False,"11 20, 2015",AIMK96IGEK2IF,B00LVPDBA4,Amazon Customer,Good!,Five Stars,1447977600,,,,1,2,POSITIVE
5,True,"12 25, 2015",A3RKM7B4YIR4Y9,B007BEJ07W,I like old bikes.,"I've used all the shears you just looked at before you got to these. Even the really expensive raptor ones. BThese are the best.  No question.  Hot knife through butter. Win every shear race when cutting off clothes.  I'm on my 3rd pair, would not stray from these.",BThese are the best. No question,1451001600,3,,,48,6,POSITIVE
5,True,"08 1, 2016",A4UT4GGESFMFL,B0058RC59O,Patrick Cravillion,Great product.,Five Stars,1470009600,,,,2,2,POSITIVE
5,True,"07 30, 2017",A2TCX64TD6UX7E,B001ACIGOO,Amazon Customer,"Hard to find locally in hardware stores, flooring stores, etc.  Works great as a workspace on my shop workbench.  It keep parts from bouncing or rolling off.  It allows me to lay a LCD screen on its face without scratching it.  It absorbs water from a sweaty glass of ice water.  And it preserves the surface of the work bench.  The last one lasted years and I expect the same from this one.",Great work bench cover,1501372800,2,{'Size:': ' 1/4-inch thick'},,73,4,POSITIVE
5,True,"05 17, 2016",A33WCDVCLVLIG,B001EHAZGW,ronald rorick,good will buy again,Five Stars,1463443200,,,,4,2,POSITIVE
5,True,"02 10, 2018",A2Q966ZS1F8ACJ,B000WFRMBI,susan,Works perfectly for my project of putting together an urban sketching drawing portable board.,Strong holding Velcro,1518220800,,{'Color:': ' Black'},,14,3,POSITIVE
5,True,"11 25, 2015",A395FGEYDIH6P,B00XT683UG,lbrown,good value,Five Stars,1448409600,,,,2,2,POSITIVE
5,False,"04 20, 2016",A1Z16630QMH8Q6,B000AAVOKA,Vista Bill Raley,This epoxy putty has saved the day for me on two occasions. I had a leak in a drain that would have been costly to replace. I tried this epoxy and it secured the pipe for several years. A second occurrence was late at night on a weekend (when all plumbing problems start!). It sealed the leak and permitted the repair to be accomplished later without a huge plumbing bill. I keep a couple on hand to be ready for any unexpected problems.,It does work!,1461110400,,{'Size:': ' 1 oz'},,83,3,POSITIVE
5,True,"09 13, 2017",ATYBX47BIYU8K,B00ACBKNS6,Amazon Customer,Product is exactly as desribed and I got it very quickly.  Will order from him again.,You will not be disappointed,1505260800,,{'Color:': ' Light Black'},,16,5,POSITIVE
4,True,"04 14, 2017",A2UB5HKRCHTYKM,B00PQ8G83E,Christian Cerises,If you have a really difficult deck to build with varied elevations these are a must have.,These are a must have.,1492128000,,,,17,5,POSITIVE
5,True,"08 7, 2014",A1ULUO0VFOVZI6,B00097BDUA,Darcy Holman,Part exactly as described. Shipped on time.,Five Stars,1407369600,,,,7,2,POSITIVE
5,True,"09 19, 2016",A1U5X3361S6K33,B000FPAN2K,Ron E. Mason,"Really great stuff! I have a robot that all of the insulation on all of the wires is basically cracking and falling off.  The Liquid Tape is the perfect solution, it saved me from having to completely re-wire the unit.",Great Product!!,1474243200,6,{'Color:': ' Black'},"['https://images-na.ssl-images-amazon.com/images/I/71n7JXsY1pL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71S0TSjB2tL._SY88.jpg']",40,2,POSITIVE
5,True,"10 14, 2015",A29HWFZANOOHK4,B007Y8UX80,M. Rose,these bottles are perfect and a great price,just what i wanted,1444780800,,{'Number of Items:': ' 6'},,8,4,POSITIVE
5,True,"09 7, 2015",A362U24KG0994M,B017KERLEG,greg mcfadden,LASTS FOREVER!!!....JUST REPLACING THE LAST BOTTLE AFTER SEVERAL YEARS!!!,Five Stars,1441584000,,,,9,2,POSITIVE
5,True,"05 16, 2018",A1N0U5GTHZ0KAR,B01FOQJWXA,Amazon Customer,Just what I needed,Five Stars,1526428800,,,,4,2,POSITIVE
1,True,"12 29, 2014",A255E2UPOCMBCR,B00AZTXY90,Snore,"filter is not a good fit for a 5424.  save your money!

Only killer here is the money you lose.",Not a replacement,1419811200,4,,,20,3,NEGATIVE
5,True,"02 27, 2015",A1U7BE5TL4ULOE,B0027Z77GG,lindarlene,Wonderful Product and really does work.  Used on bed sore and completely healed quickly.,Five Stars,1424995200,,{'Size:': ' 118ml'},,14,2,POSITIVE
5,True,"09 22, 2016",A2I4CUUAM5YV39,B00DVQVJYG,jmarie,Very secure.,Five Stars,1474502400,,,,2,2,POSITIVE
4,True,"09 10, 2008",A26BNHNAAE3871,B00020BQGK,Elect. Eng.,"We have had this vacuum for a little over two years.  It works as advertised.
Two points:
We need to run the brush most of the time as it will collect debris when not rotating and plug up.
We have had to replace the drive belt twice.  It will tear apart if the brush is stalled (by carpet fringe etc)  Several reviews mentioned a loud squeal and no pickup, this is a belt that needs replacement.
Belt is $5
Noise level is similar to a dustbuster.","Good vac, needs maintenance",1221004800,,{'Color:': ' Purple'},,86,4,POSITIVE
